1537194434, 09/17/18, 14:27:14, 24.25, 1.089, 91.3, 0.0, 240.0, 0
1537194436, 09/17/18, 14:27:16, 24.25, 1.089, 91.3, 0.0, 240.0, 0
1537194437, 09/17/18, 14:27:17, 24.25, 1.089, 91.3, 0.0, 240.0, 0
1537194438, 09/17/18, 14:27:18, 24.25, 1.089, 91.3, 0.0, 240.0, 0
1537194440, 09/17/18, 14:27:20, 24.25, 1.089, 91.3, 0.0, 240.0, 0
1537194441, 09/17/18, 14:27:21, 24.25, 1.089, 91.3, 0.0, 240.0, 0
1537194442, 09/17/18, 14:27:22, 24.25, 1.089, 91.3, 0.0, 240.0, 0
1537194444, 09/17/18, 14:27:24, 24.25, 1.089, 91.3, 0.0, 240.0, 0
1537194445, 09/17/18, 14:27:25, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194446, 09/17/18, 14:27:26, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194448, 09/17/18, 14:27:28, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194449, 09/17/18, 14:27:29, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194450, 09/17/18, 14:27:30, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194452, 09/17/18, 14:27:32, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194453, 09/17/18, 14:27:33, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194454, 09/17/18, 14:27:34, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194456, 09/17/18, 14:27:36, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194457, 09/17/18, 14:27:37, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194458, 09/17/18, 14:27:38, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194460, 09/17/18, 14:27:40, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194461, 09/17/18, 14:27:41, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194462, 09/17/18, 14:27:42, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194464, 09/17/18, 14:27:44, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194465, 09/17/18, 14:27:45, 24.25, 1.089, 91.6, 0.0, 240.0, 0
1537194466, 09/17/18, 14:27:46, 24.25, 1.089, 91.6, 0.0, 240.0, 0
1537194468, 09/17/18, 14:27:48, 24.25, 1.089, 91.6, 0.0, 240.0, 0
1537194469, 09/17/18, 14:27:49, 24.25, 1.089, 91.6, 0.0, 240.0, 0
1537194470, 09/17/18, 14:27:50, 24.25, 1.089, 91.6, 0.0, 240.0, 0
1537194472, 09/17/18, 14:27:52, 24.25, 1.089, 91.6, 0.0, 240.0, 0
1537194473, 09/17/18, 14:27:53, 24.25, 1.089, 91.6, 0.0, 240.0, 0
1537194474, 09/17/18, 14:27:54, 24.25, 1.089, 91.6, 0.0, 240.0, 0
1537194476, 09/17/18, 14:27:56, 24.25, 1.089, 91.6, 0.0, 240.0, 0
1537194477, 09/17/18, 14:27:57, 24.25, 1.089, 91.6, 0.0, 240.0, 0
1537194478, 09/17/18, 14:27:58, 24.25, 1.089, 91.6, 0.0, 240.0, 0
1537194480, 09/17/18, 14:28:00, 24.25, 1.089, 91.6, 0.0, 240.0, 0
1537194481, 09/17/18, 14:28:01, 24.25, 1.089, 91.6, 0.0, 240.0, 0
1537194482, 09/17/18, 14:28:02, 24.25, 1.089, 91.6, 0.0, 240.0, 0
1537194483, 09/17/18, 14:28:04, 24.25, 1.089, 91.6, 0.0, 240.0, 0
1537194485, 09/17/18, 14:28:05, 24.25, 1.089, 91.3, 0.0, 240.0, 0
1537194486, 09/17/18, 14:28:06, 24.25, 1.089, 91.3, 0.0, 240.0, 0
1537194488, 09/17/18, 14:28:08, 24.25, 1.089, 91.3, 0.0, 240.0, 0
1537194489, 09/17/18, 14:28:09, 24.25, 1.089, 91.3, 0.0, 240.0, 0
1537194490, 09/17/18, 14:28:10, 24.25, 1.089, 91.3, 0.0, 240.0, 0
1537194491, 09/17/18, 14:28:12, 24.25, 1.089, 91.3, 0.0, 240.0, 0
1537194493, 09/17/18, 14:28:13, 24.25, 1.089, 91.3, 0.0, 240.0, 0
1537194494, 09/17/18, 14:28:14, 24.25, 1.089, 91.3, 0.0, 240.0, 0
1537194495, 09/17/18, 14:28:15, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194497, 09/17/18, 14:28:17, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194498, 09/17/18, 14:28:18, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194499, 09/17/18, 14:28:20, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194501, 09/17/18, 14:28:21, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194502, 09/17/18, 14:28:22, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194503, 09/17/18, 14:28:24, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194505, 09/17/18, 14:28:25, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194506, 09/17/18, 14:28:26, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194507, 09/17/18, 14:28:27, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194509, 09/17/18, 14:28:29, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194510, 09/17/18, 14:28:30, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194511, 09/17/18, 14:28:32, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194513, 09/17/18, 14:28:33, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194514, 09/17/18, 14:28:34, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194515, 09/17/18, 14:28:35, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194517, 09/17/18, 14:28:37, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194518, 09/17/18, 14:28:38, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194519, 09/17/18, 14:28:39, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194521, 09/17/18, 14:28:41, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194522, 09/17/18, 14:28:42, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194523, 09/17/18, 14:28:43, 24.25, 1.089, 91.5, 0.0, 240.0, 0
1537194525, 09/17/18, 14:28:45, 24.25, 1.089, 91.5, 0.0, 240.0, 0
