09/17/18, 11:51:06,35.12,1.116,89.9,0,240,28
09/17/18, 11:51:08,35.12,1.116,89.8,0,240,28
09/17/18, 11:51:09,35.12,1.116,89.8,0,240,28
09/17/18, 11:51:10,35.12,1.116,89.8,0,240,28
09/17/18, 11:51:12,35.12,1.116,89.8,0,240,28
09/17/18, 11:51:13,35.12,1.116,89.8,0,240,28
09/17/18, 11:51:14,35.12,1.116,89.8,0,240,28
09/17/18, 11:51:16,35.12,1.116,89.8,0,240,28
09/17/18, 11:51:17,35,1.116,89.8,0,240,28
09/17/18, 11:51:18,35,1.116,89.8,0,240,28
09/17/18, 11:51:20,35,1.116,89.8,0,240,28
09/17/18, 11:51:21,35,1.116,89.8,0,240,28
09/17/18, 11:51:23,35,1.116,89.8,0,240,28
09/17/18, 11:51:24,35,1.116,89.8,0,240,28
09/17/18, 11:51:25,35,1.116,89.8,0,240,28
09/17/18, 11:51:26,35,1.116,89.8,0,240,28
09/17/18, 11:51:28,34.94,1.116,89.7,0,240,28
09/17/18, 11:51:29,34.94,1.116,89.7,0,240,28
09/17/18, 11:51:30,34.94,1.116,89.7,0,240,28
09/17/18, 11:51:32,34.94,1.116,89.7,0,240,28
09/17/18, 11:51:33,34.94,1.116,89.7,0,240,28
09/17/18, 11:51:34,34.94,1.116,89.7,0,240,28
09/17/18, 11:51:36,34.94,1.116,89.7,0,240,28
09/17/18, 11:51:37,34.81,1.116,89.7,0,240,28
09/17/18, 11:51:38,34.81,1.116,89.6,0,240,28
09/17/18, 11:51:40,34.81,1.116,89.6,0,240,28
09/17/18, 11:51:41,34.81,1.116,89.6,0,240,28
09/17/18, 11:51:42,34.81,1.116,89.6,0,240,28
09/17/18, 11:51:44,34.81,1.116,89.6,0,240,28
09/17/18, 11:51:45,34.81,1.116,89.6,0,240,28
09/17/18, 11:51:46,34.81,1.116,89.6,0,240,28
09/17/18, 11:51:48,34.69,1.116,89.6,0,240,28
09/17/18, 11:51:49,34.69,1.116,89.6,0,240,28
09/17/18, 11:51:50,34.69,1.116,89.6,0,240,28
09/17/18, 11:51:52,34.69,1.116,89.6,0,240,28
09/17/18, 11:53:32,31.56,1.116,89.2,0,240,28
09/17/18, 11:53:33,31.56,1.116,89.2,0,240,28
09/17/18, 11:53:35,31.56,1.116,89.2,0,240,28
09/17/18, 11:53:36,31.56,1.116,89.2,0,240,28
09/17/18, 11:54:26,33.31,1.107,89.4,0,240,0
09/17/18, 11:54:27,33.31,1.107,89.4,0,240,0
09/17/18, 11:54:29,33.31,1.107,89.4,0,240,0
09/17/18, 11:54:30,33.31,1.107,89.4,0,240,0
09/17/18, 11:54:31,33.31,1.107,89.4,0,240,0
09/17/18, 11:54:32,33.31,1.107,89.4,0,240,0
